%xcoord,ycoord
691212.500022619,5434899.49996365
691160.312518705,5434878.99997895
691121.552263812,5434862.57179035
691094.249951796,5434850.99995486
691034.17294578,5434814.54607864
691031.624967817,5434813.00000259
690958.624998517,5434781.50001458
690942.663009525,5434774.47744038
690902.937533531,5434756.99998333
690857.750028367,5434729.49997619
690854.792975146,5434727.39940545
690798.624997098,5434687.49997402
690775.126599485,5434667.23787963
690746.437480265,5434642.49996737
690701.187460194,5434604.00005054
690698.951720573,5434602.61338672
690645.562478788,5434569.50000837
690616.845548036,5434546.01019771
690589.937449904,5434523.99998521
690536.067201089,5434487.33964956
690523.812538128,5434478.99998561
690464.68748994,5434450.99995767
690447.344619955,5434441.69504858
690412.499970376,5434422.99997958
690364.900412535,5434385.84908611
690363.812523254,5434385.0000018
690335.999999254,5434381.5000089
690301.250014074,5434360.50004104
690276.575153387,5434343.59569843
690255.999999152,5434329.50000367
690207.312541613,5434318.99997591
690183.170866767,5434311.8544404
690148.187526017,5434301.49995626
690095.024454864,5434266.88216685
690089.062475921,5434262.9999529
690013.520645187,5434209.08310393
689991.687480384,5434193.50002494
689934.226430096,5434148.31325343
689925.562466828,5434141.5000077
689883.812474913,5434092.99998823
689868.486305631,5434073.36644743
689845.562526072,5434044.0000309
689793.375028228,5434026.49997841
689786.175391873,5434023.98611783
689744.687459431,5434009.49999203
689690.399618243,5433995.8427052
689675.12497379,5433992.00003833
689629.937503137,5433974.50001094
689597.693979227,5433959.14015238
689563.812448059,5433943.00000456
689507.328230722,5433916.49466492
689497.749958882,5433912.00004285
689445.562536494,5433894.49996675
689412.18599521,5433886.59688998
689386.43751862,5433880.50003013
689323.812510713,5433880.50002081
689313.124293804,5433878.70619762
689261.250004772,5433870.00004424
689215.211829711,5433859.04669287
689160.374991339,5433845.99998348
689123.698189447,5433822.50770566
689122.124978837,5433821.5000309
689073.37499603,5433807.49999627
689042.124958218,5433793.50004644
689036.568524093,5433781.64630629
689017.749949818,5433741.50000129
689010.812470433,5433699.49995728
689003.785152913,5433688.54455462
688986.437489286,5433661.50001897
688948.187496369,5433626.49998724
688939.079724751,5433613.41096246
688916.875018681,5433581.49999868
688892.562497845,5433529.49997103
688891.495384753,5433526.01628816
688878.625035308,5433483.99996329
688871.687539945,5433455.99995091
688852.415572193,5433436.90103651
688836.874965109,5433421.49998373
688791.68746611,5433393.49999174
688768.094653093,5433385.5886113
688760.3750451,5433382.99999498
688708.187469167,5433369.50000406
688671.163738541,5433361.5154423
688659.500032103,5433359.00004075
688600.37496253,5433358.99999209
688571.509614408,5433359.00001423
688551.687513687,5433359.00002969
688506.437499148,5433355.49995983
688472.075947819,5433350.55966772
688457.749985134,5433348.49996991
688416.000018931,5433334.50004716
688379.002612184,5433315.89052881
688374.250039051,5433313.50000813
688336.000002594,5433295.99999892
688297.749981104,5433271.99998132
688292.863560151,5433266.46571142
688269.937448645,5433240.50003259
688255.999981352,5433209.49996779
688228.568041247,5433194.43934441
688217.74995665,5433188.50002539
688186.437530304,5433181.50001346
688148.187522974,5433160.50000378
688142.389080411,5433150.15456984
688130.812536543,5433129.50000382
688095.999978336,5433098.00001507
688070.427242702,5433083.70786941
688064.687519629,5433080.50004148
688040.375047969,5433059.5000313
687998.625043529,5433018.00003438
687996.859329468,5433016.44461565
687970.812540567,5432993.49998877
687967.312520769,5432962.50000957
687954.310297817,5432931.07028542
687949.937461365,5432920.50002054
687915.124949393,5432871.99999199
687895.840343555,5432850.63427495
687880.374990993,5432833.499977
687838.625003188,5432798.99996546
687818.964647773,5432787.69340222
687789.937477213,5432771.00004184
687751.687455798,5432753.50003062
687736.77396079,5432734.22224041
687716.874947218,5432708.49998142
687682.124949277,5432683.9999942
687657.585520466,5432679.88557088
687640.374990967,5432676.9999544
687619.500045541,5432656.50004689
687591.687488544,5432628.49995888
687581.995963452,5432618.75044703
687581.249998052,5432618.00001843
687560.374965913,5432586.49999316
687532.562478999,5432576.49996292
687515.125025483,5432551.99999647
687514.572139054,5432550.66352317
687497.750014721,5432510.0000125
687473.437457499,5432475.49999714
687467.008571751,5432463.39174726
687445.562501558,5432422.99996259
687408.837253583,5432383.15435144
687407.312491023,5432381.50003821
687369.062502184,5432349.9999886
687347.498299369,5432306.98249406
687344.749963348,5432301.49996171
687320.374954491,5432263.00000962
687297.408394708,5432220.60006564
687296.000039317,5432218.00001803
687264.750019415,5432176.50003106
687247.312477718,5432141.5000082
687244.792355211,5432136.15394638
687219.4999506,5432082.49995628
687183.907313035,5432062.95892334
687181.250033408,5432061.50002693
687146.437535536,5432047.50000929
687118.625042337,5432026.50002099
687104.6218993,5432006.37577488
687087.312500438,5431981.50004598
687076.875039115,5431936.49996936
687068.694530808,5431914.55472449
687055.999981708,5431880.50003269
687010.951196742,5431835.63814385
687010.8125075,5431835.50003008
686971.557456545,5431743.82647548
686969.0625087,5431737.99995522
686944.749984347,5431706.50004228
686923.874959449,5431672.00000812
686912.935487025,5431664.14601445
686899.499974774,5431654.49999144
686889.062538326,5431613.00000259
686886.410610153,5431572.49850054
686885.62497476,5431560.49996491
686878.624947885,5431522.49997891
686882.124952553,5431473.50002331
686882.114728526,5431473.3685676
686878.625044137,5431428.50001072
686864.749986951,5431386.50004681
686860.889755922,5431376.53815436
686847.312485861,5431341.50004666
686812.562450393,5431320.49996315
686794.406320891,5431308.54084543
686770.812445526,5431292.9999879
686736.000030253,5431271.99995694
686710.654193808,5431254.13025216
686701.250016431,5431247.49997912
686666.437531388,5431230.00004604
686638.624981109,5431222.99996904
686618.426279848,5431218.16195331
686596.874973815,5431212.99996183
686562.12497539,5431212.99999817
686519.116003277,5431212.99998444
686502.999957339,5431212.99997955
686457.750029991,5431202.50001624
686420.398521006,5431202.49999896
686405.624970862,5431202.49999234
686370.812541498,5431199.00001489
686321.639800885,5431208.89345846
686318.624979415,5431209.50003353
686256.062525129,5431229.99995132
686225.053725037,5431229.99995656
686196.875034339,5431229.99996177
686148.187519538,5431240.50003526
686126.746659404,5431235.87607793
686099.499956287,5431230.00002894
686068.187462758,5431209.50001066
686045.489388805,5431183.35932966
686043.874956441,5431181.50003771
686005.625039223,5431153.5000216
685962.851066913,5431127.50474438
685960.375022415,5431125.99996394
685915.187459249,5431094.50001336
685881.709082875,5431069.24081891
685873.437521476,5431062.99998793
685831.687457629,5431004.0000452
685823.945914746,5430988.55172869
685803.874954643,5430948.49998737
685760.192769311,5430914.88408326
685744.75001518,5430903.00002071
685685.625008865,5430878.99999188
685669.095091041,5430877.25014023
685619.500024007,5430872.00002588
685569.476763618,5430873.52578623
685504.749983836,5430875.50001949
685469.926549795,5430880.3655695
685379.500029749,5430893.00000745
685370.899918285,5430892.51888578
685316.937518928,5430889.500034
685272.487547067,5430900.83140233
685209.062462175,5430916.99997443
685174.948855704,5430921.90675745
685136.062539056,5430927.50002878
685077.448869869,5430943.01214636
685069.937514012,5430945.00002725
684987.431452175,5430986.0366929
684986.49997494,5430986.49998853
684923.874947642,5431003.99999138
684890.782426868,5431011.13679165
684875.187524767,5431014.50001908
684791.552292163,5431021.92636791
684756.937536183,5431024.99996679
684738.374976303,5431023.49997755
684718.687518421,5431021.50003147
684691.93269898,5431021.50002856
684673.43750429,5431021.50002678
684610.812479866,5431021.50003228
684592.236773125,5431018.62245014
684565.624962471,5431014.49998825
684548.24997935,5431007.49997014
684509.93750348,5430986.49997004
684500.43233404,5430981.88622869
684482.125031645,5430972.99999694
684426.499976528,5430952.00004574
684408.815561567,5430942.42503744
684381.249984516,5430927.50000167
684343.000020812,5430903.00001476
684327.443739622,5430885.8601627
684311.687512628,5430868.50001885
684287.375040865,5430823.00003221
684275.393705678,5430801.18970273
684266.500031969,5430785.00003436
684245.624992365,5430729.49999885
684239.137787745,5430708.32199514
684231.687510215,5430683.99998682
684235.187471455,5430628.49999897
684232.343326625,5430609.84631556
684228.250035882,5430583.00000175
684203.87496504,5430531.0000347
684192.37092935,5430520.86613594
684176.062488915,5430506.50004428
684169.124957268,5430482.49996584
684119.96919753,5430462.15245613
684109.937538917,5430457.99995853
684021.669296202,5430446.15328411
684005.625037584,5430443.99995085
683949.93749527,5430433.50004533
683925.666330949,5430421.53578909
683901.249970527,5430409.49996462
683862.999973443,5430399.00002353
683831.256342697,5430389.87218743
683814.312519755,5430385.00001695
683748.249959501,5430367.49997208
683734.305055846,5430367.49997731
683689.125021296,5430367.49999498
683634.388713704,5430367.49996086
683622.999968052,5430367.49995397
683574.312499932,5430367.50002245
683534.472494929,5430367.49997187
683522.125029363,5430367.49995637
683473.437522256,5430367.50003443
683434.90150977,5430362.33114115
683421.249995912,5430360.50004388
683376.062502537,5430346.50000461
683353.416736294,5430314.9504107
683341.249978203,5430297.99995637
683320.437523587,5430235.50001364
683316.04238439,5430223.07783397
683299.562494978,5430176.50003585
683291.572821558,5430126.62734684
683285.624956729,5430089.50004898
683271.687494971,5430030.00000827
683271.633424568,5430028.79668869
683268.249977632,5429953.49995237
683261.896009069,5429929.79357029
683254.312545993,5429901.50003411
683219.562515858,5429842.49997056
683217.887397787,5429841.15144871
683149.999985219,5429786.50002311
683143.329402583,5429775.6181373
683111.687507359,5429723.99997995
683099.924835877,5429686.42705656
683094.312527666,5429668.49995813
683030.390009703,5429618.53919325
682982.999973062,5429581.49998105
682946.261192777,5429566.27631681
682923.8750323,5429557.00003637
682851.977563206,5429533.36247198
682850.874974214,5429532.99997655
682774.312542684,5429536.49996305
682752.462155721,5429539.89299212
682687.374957586,5429550.00002905
682653.446049638,5429552.8443107
682645.624966429,5429553.49995694
682596.937524038,5429549.99999119
682555.489365215,5429537.63424902
682551.687444768,5429536.49997544
682523.874951278,5429522.50000476
682503.000010288,5429491.00003922
682495.567933118,5429465.02116304
682489.125046661,5429442.50003554
682457.8124665,5429386.50004885
682449.069356816,5429377.80522455
682412.562524469,5429341.50002876
682382.963003912,5429303.16971918
682377.812511774,5429296.50002193
682322.125014424,5429240.50003157
682316.517690412,5429229.31421498
682297.812482967,5429192.000006
682256.633331421,5429150.90790056
682238.687516895,5429133.00003424
682186.500043,5429091.0000078
682179.644748377,5429087.78171225
682134.312501787,5429066.49998578
682092.275013185,5429039.7341767
682085.624960829,5429035.50000484
682043.874959774,5429010.99998813
682007.49809555,5428986.92324054
681991.749948291,5428976.50002273
681919.365522435,5428940.08268248
681901.312516842,5428931.00003882
681845.624997779,5428924.00003839
681822.639362589,5428918.74188299
681769.124975138,5428906.50002863
681724.85700342,5428898.32044625
681696.062464881,5428892.99995935
681633.43750359,5428868.50002336
681630.381904438,5428867.04304663
681567.374944904,5428836.9999622
681538.214179884,5428829.49597098
681501.312446691,5428819.99998758
681440.476098434,5428809.07364115
681403.874968002,5428802.50000002
681341.148136995,5428802.49998095
681320.437538203,5428802.49997513
681241.234663912,5428802.49996413
681141.321314159,5428802.49995517
681076.937529489,5428802.49995229
681041.408087739,5428802.49997573
680948.249961852,5428802.50004046
680941.494984649,5428802.50004091
680868.250022416,5428802.50004741
680841.715932539,5428799.83073377
680763.875035403,5428791.99999322
680742.213514311,5428791.12792666
680676.937511348,5428788.49999698
680643.506734199,5428779.64414307
680610.875033512,5428770.99996991
680547.837028243,5428750.93141453
680513.499955061,5428739.99999417
680451.748524847,5428723.65743162
680447.374997016,5428722.49997477
680395.187480922,5428691.00003453
680367.364957619,5428670.71689522
680343.062529908,5428652.99998064
680289.135093014,5428608.62545044
680266.500009454,5428590.00004532
680211.024864094,5428546.33365617
680200.437491448,5428537.99997794
680141.312525987,5428489.49998093
680133.830552197,5428482.91651441
680085.624988444,5428440.49996497
680057.694283568,5428418.2625888
680033.500029245,5428399.00004466
679981.708961275,5428353.42850292
679977.812491607,5428349.99995774
679925.625017115,5428322.49998481
679895.959974602,5428302.58105825
679873.499952218,5428287.50003103
679821.312528494,5428246.00004202
679815.932060249,5428242.95654619
679765.624992223,5428214.50004947
679725.90275532,5428200.50978253
679696.062536211,5428189.99999164
